"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00047821","1936-08","37.34972","-121.90333","20.4","SAN JOSE, CA US","229.8","6","74.2",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","6",",6","","","19360827",",,6","","","","","","","19360810","+,,6","19360808",",,6","9.4",",6,27,","","","","","0.0",",T,6,10,+","35.6",",6,08,","3.9","6","0.3",",6","0.0",",T,,6","","","20.71",",6","28.40",",,,6","13.03",",,,6"
"USC00047821","1936-09","37.34972","-121.90333","20.4","SAN JOSE, CA US","293.4","6","63.6","1,6","0",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","0","1,6","28","1,6","10","1,6","","","19360913",",,6","","","19360930","+,,6","","","19360930","+,,6","19360908","+,1,6","7.2",",6,13,","","","0",",,6,30,+","0.0",",,6,30,+","36.7","1,6,08,+","16.2","6","12.3","1,6","0.0",",,,6","0",",,,6","20.15","1,6","28.41","1,,,6","11.88",",,,6"
"USC00047821","1936-10","37.34972","-121.90333","20.4","SAN JOSE, CA US","318.4","6","25.0",",6","3",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","23",",6","2",",6","","","19361028",",,6","","","","","","","19361030",",,6","19361008",",,6","6.1",",6,28,","","","","","20.3",",,6,30,","32.8",",6,08,","68.6","6","52.4",",6","21.1",",,,6","","","17.45",",6","24.32",",,,6","10.57",",,,6"
"USC00047821","1936-11","37.34972","-121.90333","20.4","SAN JOSE, CA US","318.4","6","0.0","1,6","1",",6","0",",6","0",",6","","","","","0","1,6","0","1,6","0",",6","9",",6","0",",6","","","19361130","+,1,6","","","","","","","19361114",",,6","19361119",",,6","2.2","1,6,30,+","","","","","0.3",",,6,14,","26.1",",6,19,","239.7","6","171.1",",6","0.3",",,,6","","","12.30","1,6","19.13",",,,6","5.48","1,,,6"
"USC00047821","1936-12","37.34972","-121.90333","20.4","SAN JOSE, CA US","318.4","6","0.0","1,6","9",",6","6",",6","0",",6","","","0",",6","0","1,6","2","1,6","0",",6","0",",6","0",",6","","","19361212",",1,6","","","19361231","+,,6","","","19361215",",,6","19361210",",,6","-0.6","1,6,12,","","","0",",,6,31,+","22.1",",,6,15,","20.0",",6,10,","526.2","6","286.5",",6","78.3",",,,6","0",",,,6","8.86","1,6","13.95",",,,6","3.78","1,,,6"
"USC00047821","1937-01","37.34972","-121.90333","20.4","SAN JOSE, CA US","0.0","6","0.0","1,6","14",",6","8",",6","0",",6","","","","","0","1,6","10","1,6","0",",6","0",",6","0",",6","","","19370109",",1,6","","","","","","","19370130",",,6","19370104",",,6","-5.6","1,6,09,","","","","","16.0",",,6,30,","14.4",",6,04,","906.5","6","380.3",",6","68.4",",,,6","","","5.66","1,6","10.10",",,,6","1.22","1,,,6"
"USC00047821","1937-02","37.34972","-121.90333","20.4","SAN JOSE, CA US","0.0","6","0.0",",6","11",",6","8",",6","1",",6","","","","","0",",6","2",",6","0",",6","0",",6","0",",6","","","19370209","+,,6","","","","","","","19370213",",,6","19370222",",,6","0.0",",6,09,+","","","","","29.5",",,6,13,","20.6",",6,22,","1147.6","6","241.1",",6","87.7",",,,6","","","9.72",",6","14.60",",,,6","4.85",",,,6"
"USC00047821","1937-03","37.34972","-121.90333","20.4","SAN JOSE, CA US","0.0","6","0.0",",6","14",",6","9",",6","1",",6","","","","","0",",6","0",",6","0",",6","7",",6","0",",6","","","19370319","+,,6","","","","","","","19370321",",,6","19370304",",,6","3.3",",6,19,+","","","","","70.9",",,6,21,","27.2",",6,04,","1321.3","6","173.7",",6","151.9",",,,6","","","12.73",",6","18.09",",,,6","7.37",",,,6"
"USC00047821","1937-04","37.34972","-121.90333","20.4","SAN JOSE, CA US","0.0","6","0.0",",6","6",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","9",",6","0",",6","","","19370411",",,6","","","","","","","19370426",",,6","19370420",",,6","3.3",",6,11,","","","","","6.4",",,6,26,","27.8",",6,20,","1478.1","6","156.8",",6","18.9",",,,6","","","13.11",",6","19.47",",,,6","6.74",",,,6"
"USC00047821","1937-05","37.34972","-121.90333","20.4","SAN JOSE, CA US","6.1","6","6.1",",6","1",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","23",",6","0",",6","","","19370508",",,6","","","","","","","19370518",",,6","19370512","+,,6","6.1",",6,08,","","","","","0.8",",,6,18,","29.4",",6,12,+","1542.5","6","64.4",",6","0.8",",,,6","","","16.45",",6","23.81",",,,6","9.09",",,,6"
"USC00047821","1937-06","37.34972","-121.90333","20.4","SAN JOSE, CA US","52.1","6","46.0",",6","1",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","3",",6","","","19370624",",,6","","","","","","","19370616",",,6","19370626",",,6","8.3",",6,24,","","","","","2.5",",,6,16,","37.8",",6,26,","1557.3","6","14.8",",6","2.5",",,,6","","","19.37",",6","26.09",",,,6","12.65",",,,6"
"USC00047821","1937-07","37.34972","-121.90333","20.4","SAN JOSE, CA US","122.8","6","70.7",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","4",",6","","","19370705","+,,6","","","","","","","19370731","+,,6","19370720","+,,6","11.1",",6,05,+","","","","","0.0",",,6,31,+","35.0",",6,20,+","0.8","6","0.8",",6","0.0",",,,6","","","20.59",",6","27.75",",,,6","13.43",",,,6"
"USC00047821","1937-08","37.34972","-121.90333","20.4","SAN JOSE, CA US","185.6","6","62.8",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","3",",6","","","19370829",",,6","","","","","","","19370831","+,,6","19370811",",,6","8.3",",6,29,","","","","","0.0",",,6,31,+","37.8",",6,11,","4.9","6","4.1",",6","0.0",",,,6","","","20.23",",6","28.35",",,,6","12.10",",,,6"
"USC00047821","1937-09","37.34972","-121.90333","20.4","SAN JOSE, CA US","226.7","6","41.1",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","29",",6","4",",6","","","19370901",",,6","","","","","","","19370930","+,,6","19370926",",,6","8.9",",6,01,","","","","","0.0",",,6,30,+","33.9",",6,26,","18.6","6","13.7",",6","0.0",",,,6","","","19.25",",6","26.39",",,,6","12.11",",,,6"
"USC00047821","1937-10","37.34972","-121.90333","20.4","SAN JOSE, CA US","237.0","6","10.3",",6","4",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","23",",6","0",",6","","","19371006",",,6","","","","","","","19371002",",,6","19371021",",,6","6.1",",6,06,","","","","","9.1",",,6,02,","31.1",",6,21,","64.4","6","45.8",",6","15.7",",,,6","","","17.19",",6","24.03",",,,6","10.35",",,,6"
"USC00047821","1937-11","37.34972","-121.90333","20.4","SAN JOSE, CA US","237.0","6","0.0",",6","8",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","4",",6","0",",6","","","19371130","+,,6","","","","","","","19371111",",,6","19371103",",,6","3.9",",6,30,+","","","","","13.2",",,6,11,","24.4",",6,03,","209.0","6","144.6",",6","32.3",",,,6","","","13.51",",6","19.15",",,,6","7.87",",,,6"
"USC00047821","1937-12","37.34972","-121.90333","20.4","SAN JOSE, CA US","237.0","6","0.0",",6","6",",6","4",",6","1",",6","","","","","0",",6","1",",6","0",",6","0",",6","0",",6","","","19371227",",,6","","","","","","","19371210",",,6","19371218","+,,6","-0.6",",6,27,","","","","","32.0",",,6,10,","20.6",",6,18,+","443.5","6","234.5",",6","65.4",",,,6","","","10.77",",6","16.21",",,,6","5.33",",,,6"
"USC00047821","1938-01","37.34972","-121.90333","20.4","SAN JOSE, CA US","0.0","6","0.0",",6","10",",6","6",",6","1",",6","","","","","0",",6","0",",6","0",",6","1",",6","0",",6","","","19380125",",,6","","","","","","","19380131",",,6","19380127",",,6","0.6",",6,25,","","","","","40.1",",,6,31,","21.1",",6,27,","717.1","6","273.6",",6","104.7",",,,6","","","9.51",",6","14.56",",,,6","4.45",",,,6"
"USC00047821","1938-02","37.34972","-121.90333","20.4","SAN JOSE, CA US","0.0","6","0.0",",6","15",",6","12",",6","1",",6","","","","","0",",6","1",",6","0",",6","4",",6","0",",6","","","19380217",",,6","","","","","","","19380211",",,6","19380226",",,6","-0.6",",6,17,","","","","","28.4",",,6,11,","23.9",",6,26,","919.9","6","202.8",",6","138.8",",,,6","","","11.09",",6","15.60",",,,6","6.58",",,,6"
"USC00047821","1938-03","37.34972","-121.90333","20.4","SAN JOSE, CA US","0.0","6","0.0",",6","15",",6","9",",6","0",",6","","","","","0",",6","0",",6","0",",6","2",",6","0",",6","","","19380331","+,,6","","","","","","","19380302",",,6","19380327","+,,6","1.7",",6,31,+","","","","","19.6",",,6,02,","21.7",",6,27,+","1142.5","6","222.6",",6","86.5",",,,6","","","11.15",",6","15.83",",,,6","6.48",",,,6"
"USC00047821","1938-04","37.34972","-121.90333","20.4","SAN JOSE, CA US","3.9","6","3.9","1,6","7",",6","4",",6","0",",6","","","","","0","1,6","0","1,6","0",",6","6",",6","0",",6","","","19380406",",1,6","","","","","","","19380404",",,6","19380418",",,6","3.9","1,6,06,","","","","","7.4",",,6,04,","28.9",",6,18,","1286.5","6","144.0",",6","28.5",",,,6","","","13.51","1,6","19.05",",,,6","7.97","1,,,6"
"USC00047821","1938-05","37.34972","-121.90333","20.4","SAN JOSE, CA US","12.0","6","8.1",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","24",",6","0",",6","","","19380503",",,6","","","","","","","19380528","+,,6","19380531",",,6","4.4",",6,03,","","","","","0.0",",T,6,28,+","31.7",",6,31,","1354.3","6","67.8",",6","0.0",",T,,6","","","16.41",",6","23.10",",,,6","9.71",",,,6"
"USC00047821","1938-06","37.34972","-121.90333","20.4","SAN JOSE, CA US","33.8","6","21.8","1,6","0",",6","0",",6","0",",6","","","","","0","1,6","0","1,6","0",",6","29",",6","0",",6","","","19380618","+,1,6","","","","","","","19380630","+,,6","19380602","+,,6","8.9","1,6,18,+","","","","","0.0",",,6,30,+","31.7",",6,02,+","1374.7","6","20.4",",6","0.0",",,,6","","","18.41","1,6","25.43",",,,6","11.40","1,,,6"
"USC00047821","1938-07","37.34972","-121.90333","20.4","SAN JOSE, CA US","99.0","6","65.2",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","3",",6","","","19380710",",,6","","","","","","","19380726",",,6","19380731",",,6","8.3",",6,10,","","","","","0.0",",T,6,26,","34.4",",6,31,","5.3","6","5.3",",6","0.0",",T,,6","","","20.26",",6","27.21",",,,6","13.32",",,,6"
"USC00047821","1938-08","37.34972","-121.90333","20.4","SAN JOSE, CA US","149.3","6","50.3",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","6",",6","","","19380825",",,6","","","","","","","19380831","+,,6","19380803",",,6","7.8",",6,25,","","","","","0.0",",,6,31,+","34.4",",6,03,","12.6","6","7.3",",6","0.0",",,,6","","","19.72",",6","27.29",",,,6","12.15",",,,6"
"USC00047821","1938-09","37.34972","-121.90333","20.4","SAN JOSE, CA US","187.8","6","38.5",",6","2",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","2",",6","","","19380905","+,,6","","","","","","","19380916",",,6","19380909",",,6","8.9",",6,05,+","","","","","3.6",",,6,16,","33.3",",6,09,","22.2","6","9.6",",6","4.6",",,,6","","","19.30",",6","26.50",",,,6","12.09",",,,6"
"USC00047821","1938-10","37.34972","-121.90333","20.4","SAN JOSE, CA US","191.7","6","3.9",",6","7",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","21",",6","0",",6","","","19381017",",,6","","","","","","","19381002",",,6","19381025",",,6","3.9",",6,17,","","","","","12.7",",,6,02,","30.0",",6,25,","95.8","6","73.6",",6","28.4",",,,6","","","16.08",",6","22.19",",,,6","9.98",",,,6"
"USC00047821","1938-11","37.34972","-121.90333","20.4","SAN JOSE, CA US","191.7","6","0.0",",6","6",",6","3",",6","0",",6","","","0",",6","0",",6","2",",6","0",",6","4",",6","0",",6","","","19381113",",,6","","","19381130","+,,6","","","19381129",",,6","19381118",",,6","-1.1",",6,13,","","","0",",,6,30,+","16.3",",,6,29,","23.3",",6,18,","303.8","6","208.0",",6","30.9",",,,6","0",",,,6","11.40",",6","18.57",",,,6","4.23",",,,6"
"USC00047821","1938-12","37.34972","-121.90333","20.4","SAN JOSE, CA US","191.7","6","0.0",",6","6",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","1",",6","0",",6","","","19381226","+,,6","","","","","","","19381218","+,,6","19381207",",,6","1.1",",6,26,+","","","","","10.7",",,6,18,+","24.4",",6,07,","550.5","6","246.7",",6","33.5",",,,6","","","10.38",",6","15.28",",,,6","5.47",",,,6"
"USC00047821","1939-01","37.34972","-121.90333","20.4","SAN JOSE, CA US","0.0","6","0.0",",6","9",",6","6",",6","1",",6","","","0",",6","0",",6","2",",6","0",",6","0",",6","0",",6","","","19390125",",,6","","","19390131","+,,6","","","19390105",",,6","19390125","+,,6","-0.6",",6,25,","","","0",",,6,31,+","27.7",",,6,05,","17.8",",6,25,+","837.7","6","287.2",",6","62.7",",,,6","0",",,,6","9.07",",6","14.52",",,,6","3.62",",,,6"
"USC00047821","1939-02","37.34972","-121.90333","20.4","SAN JOSE, CA US","0.0","6","0.0",",6","7",",6","4",",6","0",",6","","","0",",6","0",",6","3",",6","0",",6","1",",6","0",",6","","","19390209","+,,6","","","19390228","+,,6","","","19390203",",,6","19390217",",,6","0.0",",6,09,+","","","0",",,6,28,+","14.0",",,6,03,","23.3",",6,17,","1091.7","6","254.0",",6","37.9",",,,6","0",",,,6","9.26",",6","15.16",",,,6","3.36",",,,6"
"USC00047821","1939-03","37.34972","-121.90333","20.4","SAN JOSE, CA US","0.0","6","0.0",",6","6",",6","3",",6","1",",6","","","","","0",",6","0",",6","0",",6","5",",6","0",",6","","","19390304",",,6","","","","","","","19390308",",,6","19390317","+,,6","1.1",",6,04,","","","","","29.5",",,6,08,","27.8",",6,17,+","1302.6","6","210.9",",6","54.7",",,,6","","","11.53",",6","16.95",",,,6","6.11",",,,6"
"USC00047821","1939-04","37.34972","-121.90333","20.4","SAN JOSE, CA US","3.1","6","3.1",",6","3",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","17",",6","0",",6","","","19390414",",,6","","","","","","","19390413",",,6","19390406",",,6","4.4",",6,14,","","","","","4.1",",,6,13,","30.0",",6,06,","1401.6","6","99.0",",6","11.5",",,,6","","","15.14",",6","21.78",",,,6","8.49",",,,6"
"USC00047821","1939-05","37.34972","-121.90333","20.4","SAN JOSE, CA US","16.3","6","13.2",",6","4",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","19",",6","0",",6","","","19390502",",,6","","","","","","","19390521",",,6","19390528",",,6","4.4",",6,02,","","","","","5.3",",,6,21,","31.7",",6,28,","1474.7","6","73.1",",6","7.4",",,,6","","","16.40",",6","23.07",",,,6","9.73",",,,6"
"USC00047821","1939-06","37.34972","-121.90333","20.4","SAN JOSE, CA US","43.7","6","27.4",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","26",",6","2",",6","","","19390606",",,6","","","19390630","+,,6","","","19390614",",,6","19390621",",,6","5.6",",6,06,","","","0",",,6,30,+","0.0",",T,6,14,","33.9",",6,21,","1506.3","6","31.6",",6","0.0",",T,,6","0",",,,6","18.19",",6","25.84",",,,6","10.55",",,,6"
"USC00047821","1939-07","37.34972","-121.90333","20.4","SAN JOSE, CA US","94.8","6","51.1",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","4",",6","","","19390720",",,6","","","19390731","+,,6","","","19390709","+,,6","19390720",",,6","8.3",",6,20,","","","0",",,6,31,+","0.0",",T,6,09,+","35.6",",6,20,","9.1","6","9.1",",6","0.0",",T,,6","0",",,,6","19.69",",6","27.21",",,,6","12.16",",,,6"
"USC00047821","1939-08","37.34972","-121.90333","20.4","SAN JOSE, CA US","140.2","6","45.4",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","2",",6","","","19390830","+,,6","","","","","","","19390820",",,6","19390817",",,6","9.4",",6,30,+","","","","","0.0",",T,6,20,","37.2",",6,17,","14.4","6","5.3",",6","0.0",",T,,6","","","19.63",",6","26.62",",,,6","12.63",",,,6"
"USC00047821","1939-09","37.34972","-121.90333","20.4","SAN JOSE, CA US","228.9","6","88.7",",6","2",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","28",",6","9",",6","","","19390914",",,6","","","","","","","19390913",",,6","19390922","+,,6","8.3",",6,14,","","","","","4.3",",,6,13,","38.3",",6,22,+","28.5","6","14.1",",6","7.1",",,,6","","","20.82",",6","28.34",",,,6","13.30",",,,6"
"USC00047821","1939-10","37.34972","-121.90333","20.4","SAN JOSE, CA US","251.1","6","22.2",",6","3",",6","2",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","24",",6","2",",6","","","19391026",",,6","","","19391031","+,,6","","","19391006",",,6","19391012","+,,6","4.4",",6,26,","","","0",",,6,31,+","18.3",",,6,06,","32.2",",6,12,+","93.8","6","65.3",",6","22.4",",,,6","0",",,,6","16.94",",6","24.53",",,,6","9.35",",,,6"
"USC00047821","1939-11","37.34972","-121.90333","20.4","SAN JOSE, CA US","251.1","6","0.0",",6","1",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","17",",6","0",",6","","","19391130","+,,6","","","","","","","19391125",",,6","19391123","+,,6","3.9",",6,30,+","","","","","4.3",",,6,25,","25.0",",6,23,+","238.9","6","145.1",",6","4.3",",,,6","","","13.50",",6","21.00",",,,6","5.99",",,,6"
"USC00047821","1939-12","37.34972","-121.90333","20.4","SAN JOSE, CA US","251.1","6","0.0",",6","4",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","2",",6","0",",6","","","19391225",",,6","","","","","","","19391210",",,6","19391204",",,6","0.6",",6,25,","","","","","10.9",",,6,10,","22.8",",6,04,","450.9","6","212.0",",6","14.0",",,,6","","","11.50",",6","16.94",",,,6","6.05",",,,6"
"USC00047821","1940-01","37.34972","-121.90333","20.4","SAN JOSE, CA US","0.0","6","0.0",",6","17",",6","12",",6","1",",6","","","","","0",",6","5",",6","0",",6","1",",6","0",",6","","","19400118",",,6","","","","","","","19400110",",,6","19400127",",,6","-1.1",",6,18,","","","","","27.4",",,6,10,","21.7",",6,27,","676.8","6","225.9",",6","122.2",",,,6","","","11.05",",6","15.42",",,,6","6.67",",,,6"
"USC00047821","1940-02","37.34972","-121.90333","20.4","SAN JOSE, CA US","0.0","6","0.0",",6","15",",6","11",",6","1",",6","","","","","0",",6","0",",6","0",",6","0",",6","0",",6","","","19400219",",,6","","","","","","","19400227",",,6","19400203",",,6","1.7",",6,19,","","","","","27.7",",,6,27,","20.6",",6,03,","849.6","6","172.8",",6","156.3",",,,6","","","12.37",",6","16.86",",,,6","7.89",",,,6"
"USC00047821","1940-03","37.34972","-121.90333","20.4","SAN JOSE, CA US","0.0","6","0.0",",6","11",",6","5",",6","1",",6","","","","","0",",6","0",",6","0",",6","14",",6","0",",6","","","19400312",",,6","","","","","","","19400330",",,6","19400314","+,,6","2.2",",6,12,","","","","","34.8",",,6,30,","24.4",",6,14,+","981.6","6","132.0",",6","77.3",",,,6","","","14.08",",6","19.88",",,,6","8.27",",,,6"
"USC00047821","1940-04","37.34972","-121.90333","20.4","SAN JOSE, CA US","7.5","6","7.5",",6","2",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","13",",6","0",",6","","","19400426","+,,6","","","","","","","19400403",",,6","19400412",",,6","6.1",",6,26,+","","","","","6.9",",,6,03,","30.6",",6,12,","1082.4","6","100.8",",6","12.0",",,,6","","","15.22",",6","21.20",",,,6","9.24",",,,6"
"USC00047821","1940-05","37.34972","-121.90333","20.4","SAN JOSE, CA US","16.5","6","9.0",",6","2",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","27",",6","1",",6","","","19400506",",,6","","","","","","","19400504",",,6","19400513",",,6","6.1",",6,06,","","","","","2.3",",,6,04,","32.8",",6,13,","1125.0","6","42.6",",6","2.6",",,,6","","","17.25",",6","24.19",",,,6","10.31",",,,6"
"USC00047821","1940-06","37.34972","-121.90333","20.4","SAN JOSE, CA US","59.0","6","42.5",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","","","19400605",",,6","","","","","","","19400629",",,6","19400627","+,,6","9.4",",6,05,","","","","","0.0",",T,6,29,","31.1",",6,27,+","1127.5","6","2.5",",6","0.0",",T,,6","","","19.67",",6","27.03",",,,6","12.30",",,,6"
"USC00047821","1940-07","37.34972","-121.90333","20.4","SAN JOSE, CA US","116.0","6","57.0",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","4",",6","","","19400721",",,6","","","","","","","19400731","+,,6","19400705",",,6","10.6",",6,21,","","","","","0.0",",,6,31,+","35.6",",6,05,","1.4","6","1.4",",6","0.0",",,,6","","","20.13",",6","26.91",",,,6","13.34",",,,6"
"USC00047821","1940-08","37.34972","-121.90333","20.4","SAN JOSE, CA US","173.5","6","57.5",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","1",",6","","","19400801",",,6","","","","","","","19400831","+,,6","19400810",",,6","11.1",",6,01,","","","","","0.0",",,6,31,+","35.6",",6,10,","3.1","6","1.7",",6","0.0",",,,6","","","20.13",",6","27.07",",,,6","13.20",",,,6"
"USC00047821","1940-09","37.34972","-121.90333","20.4","SAN JOSE, CA US","212.4","6","38.9",",6","3",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","","","19400928","+,,6","","","","","","","19400916",",,6","19400930","+,,6","9.4",",6,28,+","","","","","2.0",",,6,16,","29.4",",6,30,+","7.3","6","4.2",",6","4.5",",,,6","","","19.49",",6","25.81",",,,6","13.17",",,,6"
"USC00047821","1940-10","37.34972","-121.90333","20.4","SAN JOSE, CA US","235.0","6","22.6",",6","5",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","21",",6","0",",6","","","19401027",",,6","","","","","","","19401024",",,6","19401013",",,6","5.6",",6,27,","","","","","3.8",",,6,24,","31.1",",6,13,","66.9","6","59.6",",6","7.9",",,,6","","","17.14",",6","24.04",",,,6","10.24",",,,6"
"USC00047821","1940-11","37.34972","-121.90333","20.4","SAN JOSE, CA US","235.0","6","0.0",",6","6",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","5",",6","0",",6","","","19401123",",,6","","","","","","","19401103",",,6","19401115","+,,6","0.6",",6,23,","","","","","4.3",",,6,03,","25.0",",6,15,+","238.5","6","171.6",",6","15.1",",,,6","","","12.61",",6","18.76",",,,6","6.46",",,,6"
